"detail_link","home_area","img_url","name","onsale","phone","position","price","wuyetp"
"https://wh.fang.anjuke.com/loupan/247445.html","建筑面积：136-416㎡","https://pic1.ajkimg.com/display/xinfang/e52bea2b44cbed3ebe1d0766a77d0c0d/180x135m.jpg","东原纳帕溪谷","在售","400-603-2266 转 20440","[ 江夏 江夏 ] 栗庙路9号","27500","别墅"
"https://wh.fang.anjuke.com/loupan/417540.html","建筑面积：78.22-138.07㎡","https://pic1.ajkimg.com/display/xinfang/dab4f69c5288864bae34490e7d90b67e/180x135m.jpg","欧亚达云台","待售","400-603-2266 转 73068","[ 东西湖 吴家山 ] 东西湖大道和十全路交叉路口","None","住宅"
"https://wh.fang.anjuke.com/loupan/430297.html","建筑面积：110-130㎡","https://pic1.ajkimg.com/display/xinfang/83b71722afcc50a4615f8ef93b8aa95d/180x135m.jpg","中海尚城","待售","400-603-2266 转 99687","[ 蔡甸 蔡甸 ] 蔡甸大街新福路地铁站南侧临漳大道东","None","住宅"
"https://wh.fang.anjuke.com/loupan/251498.html","建筑面积：44.27-63.35㎡","https://pic1.ajkimg.com/display/xinfang/c98be0448bb60af4143e0bd2ff66c7c1/180x135m.jpg","万金国际广场","在售","400-603-2266 转 26877","[ 武昌 武昌老城区 ] 中山路与紫阳东路交汇处（武昌火车站旁...","16500","商住"
"https://wh.fang.anjuke.com/loupan/414510.html","建筑面积：84.07-156.8㎡","https://pic1.ajkimg.com/display/xinfang/0b39b15b0f12b9df769b2158efe67a36/180x135m.jpg","江南花山郡","待售","400-603-2266 转 54435","[ 江夏 江夏 ] 江花大道","None","住宅"
"https://wh.fang.anjuke.com/loupan/417417.html","建筑面积：120.7-183㎡","https://pic1.ajkimg.com/display/xinfang/216345f7e6c7230681922b90a98fd77b/180x135m.jpg","招商一江璟城","待售","400-603-2266 转 72944","[ 青山 红钢城 ] 和平大道建设六路（原13、14街坊）","None","住宅"
"https://wh.fang.anjuke.com/loupan/247410.html","建筑面积：90-132㎡","https://pic1.ajkimg.com/display/xinfang/d483e6cc21e299fa0077f46f796d8c4f/180x135m.jpg","沿海翡丽公馆3期","待售","400-603-2266 转 20403","[ 东西湖 吴家山 ] 金山大道与张柏路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/406058.html","建筑面积：87-132㎡","https://pic1.ajkimg.com/display/xinfang/cc075f02a3dfc4d2f0bfb71602f6d9ec/180x135m.jpg","保利香颂","待售","400-603-2266 转 68921","[ 汉阳 王家湾 ] 四新大道","None","住宅"
"https://wh.fang.anjuke.com/loupan/429575.html","建筑面积：51.77-51.9㎡","https://pic1.ajkimg.com/display/xinfang/dce4a959186f491b02f9ca7b3e07b940/180x135m.jpg","亿德光谷先锋","在售","400-603-2266 转 98957","[ 东湖高新 关山 ] 创业街大贺村车站（关山派出所旁）","17500","商住"
"https://wh.fang.anjuke.com/loupan/434447.html","建筑面积：98-360㎡","https://pic1.ajkimg.com/display/xinfang/7bbeda837aa01c054a8e3d3ecde33aaf/180x135m.jpg","保利香颂商铺","待售","400-603-2266 转 58931","[ 汉阳 王家湾 ] 龙阳大道与四新大道交汇处（地铁3号线...","None","店铺"
"https://wh.fang.anjuke.com/loupan/416482.html","建筑面积：104.47-236㎡","https://pic1.ajkimg.com/display/xinfang/8064623d0a1f8be41abccc0e6657d141/180x135m.jpg","武汉融创观澜府","待售","400-603-2266 转 63085","[ 东西湖 金银湖 ] 地铁六号线延长线万达旁 一线临黄狮海","None","住宅"
"https://wh.fang.anjuke.com/loupan/248449.html","建筑面积：80-128㎡","https://pic1.ajkimg.com/display/xinfang/1b4b3f34eb4bb5c1e38248665818f041/180x135m.jpg","清能清江锦城","待售","400-603-2266 转 21480","[ 洪山 白沙洲 ] 烽胜路55号（与白沙四路交汇处）","None","住宅"
"https://wh.fang.anjuke.com/loupan/247788.html","建筑面积：40-166.83㎡","https://pic1.ajkimg.com/display/xinfang/861668e9ca0fc0d6f70c7037e8ddb6ca/180x135m.jpg","招商公园1872","待售","400-603-2266 转 20803","[ 汉阳 四新地区 ] 汉阳区江城大道与墨水湖南湖交汇（墨水...","None","住宅"
"https://wh.fang.anjuke.com/loupan/249781.html","建筑面积：86-194㎡","https://pic1.ajkimg.com/display/xinfang/582fb54f92f58c3aad7aabab2f1cd333/180x135m.jpg","万科汉口传奇唐樾","待售","400-603-2266 转 22862","[ 江汉 新华路 ] 新华路与发展大道交汇处（大武汉1911斜...","None","住宅"
"https://wh.fang.anjuke.com/loupan/415979.html","建筑面积：91.77-189.93㎡","https://pic1.ajkimg.com/display/xinfang/c55f17b12810ce2da1c8c01c56543b1f/180x135m.jpg","F水星城","待售","400-603-2266 转 62300","[ 黄陂 盘龙城 ] 巨龙大道","None","住宅"
"https://wh.fang.anjuke.com/loupan/247277.html","建筑面积：84.29-134.57㎡","https://pic1.ajkimg.com/display/xinfang/8d25a468506ad156f16c169fd484e5dd/180x135m.jpg","联投龙湾","待售","400-603-2266 转 20264","[ 江夏 江夏 ] 珞狮南路延长线文化大道（武汉东湖学院...","None","住宅"
"https://wh.fang.anjuke.com/loupan/252390.html","建筑面积：70-143㎡","https://pic1.ajkimg.com/display/xinfang/da203e30f68891bfaf0abffc42f4247c/180x135m.jpg","南国中心二期","待售","400-603-2266 转 29263","[ 江汉 江汉路 ] 解放大道循礼门669号（天安大酒店正对...","None","住宅"
"https://wh.fang.anjuke.com/loupan/414879.html","建筑面积：93-129㎡","https://pic1.ajkimg.com/display/xinfang/0ba02319b8ce824bc348395c781c0957/180x135m.jpg","保利新武昌","待售","400-603-2266 转 28682","[ 洪山 白沙洲 ] 烽胜路与八坦北路交汇处（烽胜路以东、...","None","住宅"
"https://wh.fang.anjuke.com/loupan/298009.html","建筑面积：59.8-120㎡","https://pic1.ajkimg.com/display/xinfang/5fd3fe05b81d64eab14d0df494e00da5/180x135m.jpg","光谷佳园四期绿茵小镇","在售","400-603-2266 转 39739","[ 东湖高新 光谷东 ] 葛店商业街（葛店二小往北约600米）","8000","住宅"
"https://wh.fang.anjuke.com/loupan/415701.html","建筑面积：23㎡","https://pic1.ajkimg.com/display/xinfang/710aaea1d381c892edc2bea7ca90d99f/180x135m.jpg","金色港湾MIMI空间","在售","400-603-2266 转 59700","[ 经济开发区 经济开发区 ] 车城大道与东风大道交汇处","14500","商住"
"https://wh.fang.anjuke.com/loupan/406003.html","建筑面积：260-280㎡","https://pic1.ajkimg.com/display/xinfang/f4af1798d28caf78afdf68b77b1fddce/180x135m.jpg","衡山公馆","在售","400-603-2266 转 68827","[ 黄陂 盘龙城 ] 横山小路","18500","别墅"
"https://wh.fang.anjuke.com/loupan/412439.html","建筑面积：79-128㎡","https://pic1.ajkimg.com/display/xinfang/19554b8bf5b42ee839c3c0334d142574/180x135m.jpg","长投绿城蘭园","待售","400-603-2266 转 29792","[ 江夏 江夏 ] 藏龙岛栗庙路12号（湖北美院对面）","None","住宅"
"https://wh.fang.anjuke.com/loupan/252037.html","建筑面积：87-130㎡","https://pic1.ajkimg.com/display/xinfang/3e7647c36223190ace0f957ba9807497/180x135m.jpg","港湾江城二期","在售","400-603-2266 转 27926","[ 经济开发区 经济开发区 ] 沌口路","13500","住宅"
"https://wh.fang.anjuke.com/loupan/412602.html","建筑面积：97-162㎡","https://pic1.ajkimg.com/display/xinfang/7c22cb0725d54a8eccce0f8b016f8326/180x135m.jpg","庭瑞时代","在售","400-603-2266 转 30453","[ 江汉 新华路 ] 马场角横路48号","27000","住宅"
"https://wh.fang.anjuke.com/loupan/412338.html","建筑面积：47-95㎡","https://pic1.ajkimg.com/display/xinfang/15f11cb0d8c6d6861a861408942e2132/180x135m.jpg","顶琇青年家","在售","400-603-2266 转 29662","[ 江汉 杨汊湖 ] 发展大道与唐家墩路交汇处","17500","办公楼"
"https://wh.fang.anjuke.com/loupan/417220.html","建筑面积：60-130㎡","https://pic1.ajkimg.com/display/xinfang/9a8bf1381c3a9ca847b2440cca5de4b1/180x135m.jpg","融侨城丰盛汇孔子街","在售","400-603-2266 转 72745","[ 武昌 徐东 ] 和平大道铁机路西侧（铁机路余家头站旁...","45000","店铺"
"https://wh.fang.anjuke.com/loupan/247167.html","建筑面积：189-278㎡","https://pic1.ajkimg.com/display/xinfang/09a9c1b5b299b0cd47ebbd236def832b/180x135m.jpg","中建汤逊湖壹号别墅","在售","400-603-2266 转 20152","[ 江夏 江夏 ] 环湖路","30000","别墅"
"https://wh.fang.anjuke.com/loupan/250084.html","建筑面积：90.01-136.57㎡","https://pic1.ajkimg.com/display/xinfang/43079cfd4328cc09952fa3e818b5375a/180x135m.jpg","爱家名校华城","待售","400-603-2266 转 23174","[ 洪山 白沙洲 ] 白沙洲大道5号（武汉华中城对面）","None","住宅"
"https://wh.fang.anjuke.com/loupan/411743.html","建筑面积：78-106㎡","https://pic1.ajkimg.com/display/xinfang/f15c548eb0ffe4ef7f1fbbea892af925/180x135m.jpg","远洋世界3期悦璟湾","待售","400-603-2266 转 28147","[ 东西湖 吴家山 ] 临空港大道与泾河路交界处","None","住宅"
"https://wh.fang.anjuke.com/loupan/428360.html","建筑面积：35-57㎡","https://pic1.ajkimg.com/display/xinfang/69f77795a69da2c4fa1360801fb02629/180x135m.jpg","青年说","待售","400-603-2266 转 97727","[ 汉阳 四新地区 ] 二环·地铁3号线四新大道D出口","None","商务公寓"
"https://wh.fang.anjuke.com/loupan/416200.html","建筑面积：106.04-169.35㎡","https://pic1.ajkimg.com/display/xinfang/00514cecdd5ce5b4ba34fa90a15b3882/180x135m.jpg","联投驿园","待售","400-603-2266 转 62619","[ 东湖高新 关山 ] 高新大道与光谷六路交汇处（地铁11号线...","None","住宅"
"https://wh.fang.anjuke.com/loupan/417386.html","建筑面积：49-119㎡","https://pic1.ajkimg.com/display/xinfang/90dd873a7c61abcc8e2370ea0485b3f9/180x135m.jpg","宝业中心","在售","400-603-2266 转 72913","[ 青山 建二 ] 建设一路与建港南街交汇处","13000","商住"
"https://wh.fang.anjuke.com/loupan/414450.html","建筑面积：95.09-125.59㎡","https://pic1.ajkimg.com/display/xinfang/7e6d12da491373612508c4282de96d3b/180x135m.jpg","城市之星","在售","400-603-2266 转 55003","[ 新洲 阳逻 ] 武汉新港阳逻开发区环湖路与高新街交汇...","8300","住宅"
"https://wh.fang.anjuke.com/loupan/414450.html","建筑面积：95.09-125.59㎡","https://pic1.ajkimg.com/display/xinfang/7e6d12da491373612508c4282de96d3b/180x135m.jpg","城市之星","在售","400-603-2266 转 55003","[ 新洲 阳逻 ] 武汉新港阳逻开发区环湖路与高新街交汇...","8300","住宅"
"https://wh.fang.anjuke.com/loupan/418441.html","建筑面积：113.2-145.2㎡","https://pic1.ajkimg.com/display/xinfang/95cb4f6acbe2ef6a352a66d56adae431/180x135m.jpg","金科城","待售","400-603-2266 转 73976","[ 洪山 东湖风景区 ] 友谊大道和仁和路交汇处(地铁4号线仁和...","None","住宅"
"https://wh.fang.anjuke.com/loupan/251288.html","建筑面积：67-137㎡","https://pic1.ajkimg.com/display/xinfang/84eb3869b3acf001e1831a26d7cc5a90/180x135m.jpg","美联德玛假日二期阳光里","待售","400-603-2266 转 26326","[ 东西湖 吴家山 ] 黄狮海东路","None","住宅"
"https://wh.fang.anjuke.com/loupan/412009.html","建筑面积：47㎡","https://pic1.ajkimg.com/display/xinfang/73014f27e2f0566661a0ee336d89ec61/180x135m.jpg","金银潭楚商大厦公寓","在售","400-603-2266 转 28575","[ 东西湖 金银湖 ] 金银潭大道68号（地铁常青城站对面、城...","16500","商住"
"https://wh.fang.anjuke.com/loupan/401267.html","建筑面积：70-123㎡","https://pic1.ajkimg.com/display/xinfang/81291d5902eb28eeefc1e4e4fb0b34ce/180x135m.jpg","光谷悦城","待售","400-603-2266 转 63366","[ 东湖高新 光谷东 ] 光谷一路与高新二路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/418545.html","建筑面积：101.32-153.42㎡","https://pic1.ajkimg.com/display/xinfang/4762f4f46f73b08dbe7c37e56c43778c/180x135m.jpg","御江壹品青山印","待售","400-603-2266 转 74081","[ 青山 建二 ] 建设二路与抚顺街交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/416567.html","建筑面积：81-131㎡","https://pic1.ajkimg.com/display/xinfang/48a294f00abb3587a4481788cfe5937f/180x135m.jpg","中南拂晓城","待售","400-603-2266 转 63301","[ 黄陂 盘龙城 ] 川龙大道红寨村西（公交站）","10800","住宅"
"https://wh.fang.anjuke.com/loupan/417088.html","建筑面积：87-140㎡","https://pic1.ajkimg.com/display/xinfang/921f996244fa3c86468b6bfcf2a0ea20/180x135m.jpg","中建东湖锦城","待售","400-603-2266 转 72611","[ 东湖高新 光谷南 ] 湖口二路与教育西路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/416017.html","建筑面积：82.38-117.72㎡","https://pic1.ajkimg.com/display/xinfang/3c70870aa91c59b664b33edb9d514ad4/180x135m.jpg","菁英城","待售","400-603-2266 转 62372","[ 洪山 白沙洲 ] 白沙洲大道与八坦路交汇处旁","None","住宅"
"https://wh.fang.anjuke.com/loupan/400635.html","建筑面积：96-143㎡","https://pic1.ajkimg.com/display/xinfang/9bb3111f7f8de55634ee70c70686b068/180x135m.jpg","华润翡翠城","待售","400-603-2266 转 59401","[ 硚口 古田 ] 古田二路与城华路交叉口","None","住宅"
"https://wh.fang.anjuke.com/loupan/248384.html","建筑面积：85-141㎡","https://pic1.ajkimg.com/display/xinfang/2e6593208874714287d35aff202cd312/180x135m.jpg","联投花山郡","待售","400-603-2266 转 21414","[ 洪山 光谷 ] 花山生态新城花城大道1号（严西湖大桥...","None","住宅"
"https://wh.fang.anjuke.com/loupan/252431.html","建筑面积：145-185㎡","https://pic1.ajkimg.com/display/xinfang/22cdc6343f2ba6aca76f951e5ce41ef4/180x135m.jpg","北大资源莲湖锦城","待售","400-603-2266 转 29372","[ 东湖高新 光谷东 ] 红莲旅游度假新城红莲湖大道（红莲湖国...","None","别墅"
"https://wh.fang.anjuke.com/loupan/429370.html","建筑面积：87.58-136.1㎡","https://pic1.ajkimg.com/display/xinfang/c1ebc8fa963b9187c17cb064a9a2337a/180x135m.jpg","南湖九玺","待售","400-603-2266 转 98742","[ 洪山 南湖 ] 雄楚大道与幸福路交汇处向南200米","None","住宅"
"https://wh.fang.anjuke.com/loupan/411058.html","建筑面积：73-172.16㎡","https://pic1.ajkimg.com/display/xinfang/0fee20fdd079ae7d38df91ef968bf5ee/180x135m.jpg","尚璟瑞府","待售","400-603-2266 转 26444","[ 黄陂 盘龙城 ] 临空新城兴龙路与航城东路（宋家岗东路...","None","住宅"
"https://wh.fang.anjuke.com/loupan/251087.html","建筑面积：84.83-113.28㎡","https://pic1.ajkimg.com/display/xinfang/944e1c6cdf1355bd221186c893d8efb0/180x135m.jpg","天纵半岛蓝湾","待售","400-603-2266 转 25795","[ 江岸 后湖 ] 地铁3号线宏图大站旁","None","住宅"
"https://wh.fang.anjuke.com/loupan/414582.html","建筑面积：167-204㎡","https://pic1.ajkimg.com/display/xinfang/a31be60281f0c54eebb9e27764797f3f/180x135m.jpg","泷悦华府","待售","400-603-2266 转 55471","[ 东湖高新 关山 ] 关山大道与高新大道交汇处","None","别墅"
"https://wh.fang.anjuke.com/loupan/428122.html","建筑面积：102-173㎡","https://pic1.ajkimg.com/display/xinfang/0f5397c2d4261c60228f635fc55a6b3b/180x135m.jpg","绿地光谷中心城","待售","400-603-2266 转 97488","[ 东湖高新 关山 ] 东湖高新区政务服务中心南300米","None","住宅"
"https://wh.fang.anjuke.com/loupan/430278.html","建筑面积：1400㎡","https://pic1.ajkimg.com/display/xinfang/23ebb6d0c148dbcefd0aa8928e65bc7e/180x135m.jpg","国采中心","待售","400-603-2266 转 99668","[ 东湖高新 光谷南 ] 高新大道与光谷六路交汇处","None","办公楼"
"https://wh.fang.anjuke.com/loupan/414298.html","建筑面积：41-123㎡","https://pic1.ajkimg.com/display/xinfang/fdf4e3f1b55f907bc498f154bcc0519a/180x135m.jpg","佳阳翠湖里","待售","400-603-2266 转 54574","[ 新洲 阳逻 ] 阳逻经济开发区平江大道以西（口岸联检...","None","住宅"
"https://wh.fang.anjuke.com/loupan/415043.html","建筑面积：142-287㎡","https://pic1.ajkimg.com/display/xinfang/40cea58308a839313ad10493d9ef8380/180x135m.jpg","联发红墅东方","待售","400-603-2266 转 29091","[ 东湖高新 光谷东 ] 红莲湖旅游度假区","None","别墅"
"https://wh.fang.anjuke.com/loupan/247141.html","建筑面积：122-161㎡","https://pic1.ajkimg.com/display/xinfang/62f35dbac3f874ac51b481e555442ca4/180x135m.jpg","城投瀚城璞岸","待售","400-603-2266 转 20126","[ 洪山 南湖 ] 雄楚大道450号","None","住宅"
"https://wh.fang.anjuke.com/loupan/412007.html","建筑面积：60-148㎡","https://pic1.ajkimg.com/display/xinfang/003894dfec8b89c09fb71ffbefdbc272/180x135m.jpg","盛世港湾二期","待售","400-603-2266 转 28572","[ 汉南 汉南 ] 纱帽街兴城大道东侧（汉南一中斜对面）","None","住宅"
"https://wh.fang.anjuke.com/loupan/383841.html","建筑面积：78.71-108.7㎡","https://pic1.ajkimg.com/display/xinfang/08b00d74367dbdf8f9e1d9f37e1a2575/180x135m.jpg","杨春湖畔","待售","400-603-2266 转 40833","[ 洪山 杨春湖 ] 友谊大道与杨春湖路交汇处（杨春湖景苑...","None","住宅"
"https://wh.fang.anjuke.com/loupan/249348.html","建筑面积：79-167㎡","https://pic1.ajkimg.com/display/xinfang/c3e834a3f8f8f6fccd53fc167847b426/180x135m.jpg","阳光城十里新城","待售","400-603-2266 转 22411","[ 汉阳 王家湾 ] 墨水湖北路与星火路交汇处（武汉卷烟厂...","None","住宅"
"https://wh.fang.anjuke.com/loupan/383141.html","建筑面积：81-173㎡","https://pic1.ajkimg.com/display/xinfang/6db9de2e85a0e1014936fc44f0c6b4d1/180x135m.jpg","万科新世纪翡翠滨江","待售","400-603-2266 转 40413","[ 汉阳 王家湾 ] 琴台大道888号（知音桥头·琴台大道与...","None","住宅"
"https://wh.fang.anjuke.com/loupan/414024.html","建筑面积：79-120㎡","https://pic1.ajkimg.com/display/xinfang/aacb752561b827b92777408936835cf8/180x135m.jpg","百步亭江南郡","待售","400-603-2266 转 47425","[ 江夏 江夏 ] 江夏大道与向阳二路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/249749.html","建筑面积：80-133.39㎡","https://pic1.ajkimg.com/display/xinfang/2f77a627b132ed81228730b8f44c03e0/180x135m.jpg","恒大龙城","待售","400-603-2266 转 22830","[ 黄陂 盘龙城 ] 巨龙大道与兴龙路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/426115.html","建筑面积：170.29㎡","https://pic1.ajkimg.com/display/xinfang/82b7a5033c77dc6be9bd3900b1855c62/180x135m.jpg","保利天悦中心","待售","400-603-2266 转 95465","[ 东湖高新 关山 ] 关山大道332号保利时代","None","办公楼"
"https://wh.fang.anjuke.com/loupan/417556.html","建筑面积：102-142㎡","https://pic1.ajkimg.com/display/xinfang/6d37985d451eca26bb380e534ad03a26/180x135m.jpg","新城阅璟台","待售","400-603-2266 转 73084","[ 洪山 白沙洲 ] 青菱乡建和村丽水路与南郊路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/417465.html","建筑面积：107.83-141.13㎡","https://pic1.ajkimg.com/display/xinfang/6a03110004c1fd141e3da13860501caa/180x135m.jpg","城投四新之光","待售","400-603-2266 转 72992","[ 汉阳 四新地区 ] 四新南路与连通港西路交汇点","None","住宅"
"https://wh.fang.anjuke.com/loupan/411374.html","建筑面积：85-132㎡","https://pic1.ajkimg.com/display/xinfang/0b333dfc43a818a0132e310116a0210e/180x135m.jpg","中建壹品澜湾","待售","400-603-2266 转 27426","[ 东西湖 吴家山 ] 吴家山新城沿海赛洛城南路（北大附中以...","None","住宅"
"https://wh.fang.anjuke.com/loupan/430635.html","建筑面积：31㎡","https://pic1.ajkimg.com/display/xinfang/1a80dd2cf721196ae4a54c2cc090c3bf/180x135m.jpg","创客广场","在售","400-603-2266 转 40695","[ 东湖高新 光谷 ] 雄楚大道958号，雄楚大道BRT民族大道站...","19000","商住"
"https://wh.fang.anjuke.com/loupan/431123.html","建筑面积：77-113㎡","https://pic1.ajkimg.com/display/xinfang/d9b2335057e3fe2e8c99016b511df144/180x135m.jpg","世界城香榭丽舍","待售","400-603-2266 转 52854","[ 东湖高新 关山 ] 世界城光谷步行街关山大道口","None","住宅"
"https://wh.fang.anjuke.com/loupan/415240.html","建筑面积：82.98-168.65㎡","https://pic1.ajkimg.com/display/xinfang/dcfcfb4993149a6d7fb2d4ca5f8c2586/180x135m.jpg","中核时代广场","待售","400-603-2266 转 42233","[ 汉阳 四新地区 ] 江城大道与梅林四街交叉口东南角（中医...","None","住宅"
"https://wh.fang.anjuke.com/loupan/418614.html","建筑面积：105-205㎡","https://pic1.ajkimg.com/display/xinfang/cd3215c6566eefe69a2abb6536b59d38/180x135m.jpg","碧桂园生态城东境","待售","400-603-2266 转 74150","[ 东湖高新 光谷东 ] 花山大道与花城大道交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/417367.html","None","https://pic1.ajkimg.com/display/xinfang/b31b32656a9ec230e481e316cddb2d6b/180x135m.jpg","首开&华侨城&金茂|东湖金茂府","待售","400-603-2266 转 72894","[ 洪山 杨春湖 ] 杨春湖路与和谐路交汇处（杨春湖地铁站...","None","住宅"
"https://wh.fang.anjuke.com/loupan/426281.html","建筑面积：53.9-111.03㎡","https://pic1.ajkimg.com/display/xinfang/0af2165ed269fbc6759f8264038a0fa2/180x135m.jpg","绿地铂瑞公馆","在售","400-603-2266 转 95632","[ 武昌 中北路 ] 和平大道750号（原武昌车辆厂）","38000","商住"
"https://wh.fang.anjuke.com/loupan/404065.html","建筑面积：57-102㎡","https://pic1.ajkimg.com/display/xinfang/95aff4d2d0709f1fc706e1b7421b4576/180x135m.jpg","绿地悦澜湾","在售","400-603-2266 转 66758","[ 汉阳 四新地区 ] 四新北路601号（武汉三中斜对面）","13500","商住"
"https://wh.fang.anjuke.com/loupan/413491.html","建筑面积：100㎡","https://pic1.ajkimg.com/display/xinfang/e200b0fd372936fff4173c90622f793c/180x135m.jpg","华宇旭辉大厦","待售","400-603-2266 转 41492","[ 武昌 武昌老城区 ] 中山路338号（2号线螃蟹岬站A1、A2出口...","None","办公楼"
"https://wh.fang.anjuke.com/loupan/412373.html","建筑面积：92-115㎡","https://pic1.ajkimg.com/display/xinfang/428c9b5dfc0b041fe880c17eddc79f1f/180x135m.jpg","长江凯旋城","待售","400-603-2266 转 27125","[ 长江新城 长江新城 ] 汉施公路和发展路交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/248359.html","建筑面积：241960㎡","https://pic1.ajkimg.com/display/xinfang/a2f0da642d9ef3ca2659cb40920dc3ea/180x135m.jpg","碧桂园凰城悦山湖","待售","400-603-2266 转 21390","[ 汉南 汉南 ] 马影河大道汉南高速出口","None","住宅"
"https://wh.fang.anjuke.com/loupan/416790.html","建筑面积：82-117㎡","https://pic1.ajkimg.com/display/xinfang/adb616a7669ffa496834302e8c0b51ba/180x135m.jpg","三和名仕城","待售","400-603-2266 转 68919","[ 蔡甸 蔡甸 ] 中法生态新城汤家台特1号（襄河堤旁）","None","住宅"
"https://wh.fang.anjuke.com/loupan/415009.html","建筑面积：36-49㎡","https://pic1.ajkimg.com/display/xinfang/73412e21f4903d9bc77c1e5d98be8c61/180x135m.jpg","金地本座","在售","400-603-2266 转 29006","[ 东湖高新 光谷南 ] 东湖高新区康泰路与荣院路交汇处（武汉...","15500","商住"
"https://wh.fang.anjuke.com/loupan/417660.html","None","https://pic1.ajkimg.com/display/xinfang/15bb6a3e3735dc661fc0985218d142d0/180x135m.jpg","万达尊","在售","400-603-2266 转 73188","[ 武昌 水果湖 ] 中北路万达总部国际","22000","办公楼"
"https://wh.fang.anjuke.com/loupan/417748.html","建筑面积：6731㎡","https://pic1.ajkimg.com/display/xinfang/6455af1df3a53766bc656b0cb232f34e/180x135m.jpg","尚璟瑞府商铺","待售","400-603-2266 转 73276","[ 黄陂 盘龙城 ] 临空新城兴龙路与宋家岗东路交汇处（航...","None","店铺"
"https://wh.fang.anjuke.com/loupan/432951.html","建筑面积：75163㎡","https://pic1.ajkimg.com/display/xinfang/990c388b122cb56636e2ccbd841daf6c/180x135m.jpg","新力城","待售","400-603-2266 转 56025","[ 洪山 白沙洲 ] 南郊路与三环交汇处","None","住宅"
"https://wh.fang.anjuke.com/loupan/432695.html","None","https://pic1.ajkimg.com/display/xinfang/93307458931d209fcfabdbb1474459a5/180x135m.jpg","天屿湖","待售","400-603-2266 转 55645","[ 武汉周边 孝感 ] 汉川天屿湖南侧","None","住宅"
"https://wh.fang.anjuke.com/loupan/426903.html","None","https://pic1.ajkimg.com/display/xinfang/30b83d6d4ad6cdc785cd76cae1ae9a92/180x135m.jpg","保利公园九里塾铺","在售","400-603-2266 转 96257","[ 洪山 南湖 ] 南湖花园城建安街与南湖路交汇处","25000","店铺"
"https://wh.fang.anjuke.com/loupan/432845.html","建筑面积：109.59-138.03㎡","https://pic1.ajkimg.com/display/xinfang/2a0a4f7f84517b6c8dd1930531bd77a6/180x135m.jpg","新华尚水湾","待售","400-603-2266 转 55853","[ 硚口 古田 ] 沿河大道519号（麦德龙旁）","None","住宅"
"https://wh.fang.anjuke.com/loupan/389749.html","建筑面积：170000㎡","https://pic1.ajkimg.com/display/xinfang/75c1c8e3da09104a67f73cf801e47c82/180x135m.jpg","缤购城","待售","400-603-2266 转 41803","[ 洪山 南湖 ] 恒安路与富安街交汇处（原南湖驾校）","None","店铺"
"https://wh.fang.anjuke.com/loupan/413530.html","建筑面积：94141㎡","https://pic1.ajkimg.com/display/xinfang/a3d76e96d887b1f2844942a2c693cf4d/180x135m.jpg","沃德中心","在售","400-603-2266 转 41547","[ 东湖高新 光谷东 ] 高新大道780号（管委会南面、十五冶公...","26700","办公楼"
"https://wh.fang.anjuke.com/loupan/411874.html","建筑面积：39909㎡","https://pic1.ajkimg.com/display/xinfang/4e2cc2616468e4606df344ffe87e15f7/180x135m.jpg","金寓华府商业中心她他喜事广场","在售","400-603-2266 转 28386","[ 武昌 徐东 ] 友谊大道才茂街交汇处（万科金域华府旁...","30000","None"
"https://wh.fang.anjuke.com/loupan/417610.html","建筑面积：110985㎡","https://pic1.ajkimg.com/display/xinfang/329a2fc9359bae680bfdc7bdbd502cc9/180x135m.jpg","恒瑞上城","待售","400-603-2266 转 73138","[ 蔡甸 蔡甸 ] 蔡甸大街成功村","None","住宅"
"https://wh.fang.anjuke.com/loupan/413520.html","建筑面积：51657㎡","https://pic1.ajkimg.com/display/xinfang/dc6653e8b09af13d79f7740ab576763a/180x135m.jpg","联发国际大厦","在售","400-603-2266 转 41535","[ 武昌 徐东 ] 武昌区徐东大街汪家墩(湖北银行旁)","25000","办公楼"
"https://wh.fang.anjuke.com/loupan/414376.html","建筑面积：115800㎡","https://pic1.ajkimg.com/display/xinfang/5655aa561a3af67a54d55c4ca470d809/180x135m.jpg","君临国际","待售","400-603-2266 转 54795","[ 武昌 徐东 ] 徐东大街与友谊大道交汇处","None","店铺"
"https://wh.fang.anjuke.com/loupan/413493.html","建筑面积：43674㎡","https://pic1.ajkimg.com/display/xinfang/6373598f79c055ce0b864763b15a438a/180x135m.jpg","高雄88号","在售","400-603-2266 转 41496","[ 江岸 解放公园 ] 高雄路88号（香港路儿童医院对面）","21000","办公楼"
"https://wh.fang.anjuke.com/loupan/428241.html","建筑面积：256160㎡","https://pic1.ajkimg.com/display/xinfang/1b909c41eb481850598eed229190e121/180x135m.jpg","招商东城华府","待售","400-603-2266 转 97607","[ 东湖高新 光谷南 ] 富士康西路与梁山头交汇处","None","住宅"
