"category","desc","detailUrl","img","status","students","title","vip"
"web前端开发","  移动端已经是如今开发的大势所趋，大部分互联网公司开发时都本着移动优先的策略来安排开发资源，本课程会介绍移动端开发领域非常锋利的一把军刀：Zepto，从工具函数、事件处理、DOM操作、数据操作等方面全方位的介绍，然后介绍 App.js：一款基于 Zepto.js 的 Mobile Web App 开发框架，并且用实例的方式来带领大家理解框架的核心概念、掌握开发要领。","http://www.maiziedu.com/course/802/","http://www.maiziedu.com/uploads/course/2016/05/Zepto.png","end","18367","锋利的Zepto","vip"
"web前端开发","微信无疑是中国最大的移动社交平台，如何站在巨人的肩上让你的应用触及海量的用户？本门课程会以微信公众平台开发为主线，以自动问答系统为试验场，带领大家熟悉基础条件的准备、调试工具、重要接口的功能和调用方法，以及产品层面该如何与你的应用结合，期间使用到的技术包括 JS、CSS、Node、Express、WeChat SDK，使用到的工具包括：NPM、PostMan。","http://www.maiziedu.com/course/836/","http://www.maiziedu.com/uploads/course/2016/07/1_4gkvHIK.png","end","19307","微信公众号JS全栈开发实战","vip"
"web前端开发","1、学习H5游戏开发的资源加载方式；
2、学习H5游戏开发中的声音控制；
3、学习H5游戏开发中的键盘控制；
4、学习H5游戏开发中的场景暂停与恢复；
5、利用面向对象的方式实现多个类似精灵；
6、了解一个完整的H5游戏开发过程；","http://www.maiziedu.com/course/878/","http://www.maiziedu.com/uploads/course/2016/08/1_9WmlnmY.png","end","12137","H5实现俄罗斯方块游戏","normal"
"web前端开发","Vue.js 是用于构建交互式的 Web 界面的库。它提供了 MVVM 数据绑定和一个可组合的组件系统，具有简单、灵活的 API。学习本门课程可以让你更好的理解Vue.js，课程中的一些实例能让你更快速的学习。","http://www.maiziedu.com/course/916/","http://www.maiziedu.com/uploads/course/2016/09/1_0quZW7u.png","end","116804","Vue.js详解","vip"
"web前端开发","本课程是一门关于JSON的入门级教程。JSON在2001年被提出，是一种用于数据交换的文本格式，相比XML具有很多显著的优点。通过本课程的学习，你能够了解JSON的格式规则、在网页前端的简单应用、以及常见的扩展格式。","http://www.maiziedu.com/course/552/","http://www.maiziedu.com/uploads/course/2015/09/JSON入门.jpg","on","26533","JSON入门","vip"
"web前端开发","这是一门从入门到精通由浅入深步步深入的理论+项目实战的课程，让你短时间内学习WEB的最基础知识和底层知识及如何去搭建响应式WEB项目的方法。项目案例的制作会让你的知识进一步巩固和升华，在掌握一些HTML,CSS,JS浏览器基础和当前流行的响应式设计技术的同时，为你技术的提升添砖加瓦。","http://www.maiziedu.com/course/555/","http://www.maiziedu.com/uploads/course/2015/09/4.9响应式web设计及项目实践.jpg","end","11715","响应式web设计及项目实践","vip"
"web前端开发","AngularJS是Google开发的纯客户端JavaScript技术的WEB框架,用于扩展、增强HTML功能,它专为构建强大的WEB应用而设计。本课程循序渐进全面介绍AngularJS在Web App中的使用，适合前端工程师，Web开发工程师，Web移动开发人员。","http://www.maiziedu.com/course/567/","http://www.maiziedu.com/uploads/course/2015/09/使用Angular-js开发Web-App.jpg","end","33870","使用Angularjs开发Web App","vip"
"web前端开发","如果你从事的是大型项目的开发，有复杂的模块依赖，那么你一定需要Webpack；如果你想要简单设置，容易上手的工具，那么你也一定需要它；如果你想要更快的打包效率和开发效率，它可以让你不刷新页面就能看到代码修改的结果。Webpack凭借自身的特点与优势，在Facebook开发团队的全力推广下，已经成为了当前最好的前端打包工具之一。","http://www.maiziedu.com/course/570/","http://www.maiziedu.com/uploads/course/2015/09/3.10Webpack实战.jpg","end","21556","Webpack实战","vip"
"web前端开发","这是一门利用Mockjs+Nodejs开发框架快速实现基于业务的数据模拟项目的课程。课程实践项目来源于真实的商业案例，通过课程的学习，让大家对Nodejs、数据模拟等前沿技术有更深入的了解，并在实际项目中发挥其重要的作用，让大家能够掌握Express快速搭建跨平台的MVC开发框架，快速构建自己的数据模拟系统。同时学会利用互联网和开源社区迅速扩大自己的技术视野，在课程中教会大家如何分析并解决问题。","http://www.maiziedu.com/course/579/","http://www.maiziedu.com/uploads/course/2015/10/Mock.jsExpress实现京东商城数据模拟.jpg","end","19655","Mock.js+Express实现京东商城数据模拟","vip"
"web前端开发","web前端开发之----javascript 进阶","http://www.maiziedu.com/course/580/","http://www.maiziedu.com/uploads/course/2015/10/javascript进阶.jpg","end","52258","Javascript 进阶","normal"
"web前端开发","javascript 进阶","http://www.maiziedu.com/course/582/","http://www.maiziedu.com/uploads/course/2015/10/javascript进阶_wBh05Gh.jpg","end","29181","Javascript 进阶","normal"
"web前端开发","在这个js大行其道,各种前端js框架如jQuery ,Ext,prototype等广泛运用在各个Web项目中的世界中,js面向对象的特性被深度挖掘的年代中,没有对js面向对象的深入了解,你都不好意思说你会js。
本套视频教程将从面向对象的角度带你学习js 。在使用中理解js的面向对象的一面,并能掌握js中的三大重点与难点:原型,this,闭包,具备读懂jQuery框架源码的基础,并能以面向对象的形式编写js。","http://www.maiziedu.com/course/583/","http://www.maiziedu.com/uploads/course/2015/10/javascript面向对象编程.jpg","end","87521","JavaScript面向对象编程","vip"
"web前端开发","ES6中包含了许多新的语言特性，它们将使JS变得更加强大，更富表现力。接下来，我们将一一深入了解它们。","http://www.maiziedu.com/course/585/","http://www.maiziedu.com/uploads/course/2015/10/4.4ECMAScript6编程艺术.jpg","on","26194"," ECMAScript6编程艺术","vip"
"web前端开发","HTML5提供了Canvas元素，允许脚本语言动态渲染位图像。Canvas由一个可绘制地区HTML代码中的属性定义决定高度和宽度。JavaScript代码可以访问该地区，通过一套完整的绘图功能类似于其他通用二维的API，从而生成动态的图形。本课程详细讲解了HTML5绘图的基本方法，包括文字、路径、图像和渐变等内容，最后以一个单机版的五子棋项目来证明HTML5绘图功能的强大。","http://www.maiziedu.com/course/596/","http://www.maiziedu.com/uploads/course/2017/04/HTML5.png","end","36304","HTML5绘图","vip"
"web前端开发","Web前端开发规范，可以帮助同学们，了解web前端开发规范的意义，掌握前端开发中的开发规范，掌握web前端开发中的实用技巧。面对企业团队开发，可以很快融入团队合作中，高效率的完成团队给予的任务。","http://www.maiziedu.com/course/621/","http://www.maiziedu.com/uploads/course/2015/11/web前端开发规范.jpg","end","68141","Web前端开发规范","vip"
"web前端开发","这是一门利用JavaScript进行前后端开发的进阶教程。教程中用到了较多比较常用和实用的前端技术、框架，工具等。
目标是让大家了解如何利用JavaScript进行前后端开发，前后端如何交互，以及如何实用前后端构建来提高开发效率。","http://www.maiziedu.com/course/648/","http://www.maiziedu.com/uploads/course/2016/04/GulpAngularExpress.jpg","end","31758","Gulp+Angular+Express实现简易任务管理系统","vip"
"web前端开发","学了很久的前端但是只会从页面找1个元素在上面绑1个事件？如果是这样，那你还有很大的提升空间，本课程由浅入深讲解网络和浏览器的基本工作原理，更为你介绍常见的前
端开发工具、调试工具、性能诊断工具，教你如何解决定位常见的跨浏览器、跨平台兼容问题，还会详细介绍前端性能优化的典型手段。如果这些你都学会了，下次出去面试肯定获得不错的评价。","http://www.maiziedu.com/course/693/","http://www.maiziedu.com/uploads/course/2016/04/qdjjzn.jpg","end","19995","前端进阶指南 ","vip"
"web前端开发","ES6的标准通过，整个Web开发群都应该尝试新的东西了，那么我们就试试 家 直期待的Web Component，使 Google公司提供的polymer, 切都变得清晰简单了。Let’s do it。","http://www.maiziedu.com/course/724/","http://www.maiziedu.com/uploads/course/2016/04/polymer-rmjc.jpg","end","13550","polymer入门教程 ","vip"
"web前端开发","学会正确的使用AngularJs框架，可以熟练运用AngularJs框架开发实际项目。","http://www.maiziedu.com/course/736/","http://www.maiziedu.com/uploads/course/2017/04/AngularJS.png","end","41181","AngularJS从入门到实战","vip"
"Windows phone开发","Windows phone 8.1地理位置。","http://www.maiziedu.com/course/220/","http://www.maiziedu.com/uploads/course/2015/07/5.8Windows-phone-8.1地理位置.jpg","end","3273","Windows phone 8.1地理位置","normal"
"Windows phone开发","Windows phone 8.1应用间通讯。","http://www.maiziedu.com/course/221/","http://www.maiziedu.com/uploads/course/2015/07/5.9Windows-phone-8.1应用间通讯.jpg","end","3186","Windows phone 8.1应用间通讯","normal"
"Windows phone开发","Windows phone 8.1网络编程。","http://www.maiziedu.com/course/222/","http://www.maiziedu.com/uploads/course/2015/07/5.10Windows-phone-8.1网络编程.jpg","end","8119","Windows phone 8.1网络编程","normal"
"Windows phone开发","Windows phone 8.1后台任务。","http://www.maiziedu.com/course/223/","http://www.maiziedu.com/uploads/course/2015/07/5.11Windows-phone-8.1后台任务.jpg","end","3336","Windows phone 8.1后台任务","normal"
"Windows phone开发","Windows phone 8.1MVVM模式和数据绑定。","http://www.maiziedu.com/course/224/","http://www.maiziedu.com/uploads/course/2015/07/5.12Windows-phone-8.1MVVM模式和数据绑定.jpg","end","6901","Windows phone 8.1MVVM模式和数据绑定","normal"
"Windows phone开发","Windows phone 8.1并行任务编程与原生代码编程。","http://www.maiziedu.com/course/225/","http://www.maiziedu.com/uploads/course/2015/07/5.13Windows-phone-8.1并行任务编程与原生代码编程.jpg","end","3856","Windows phone 8.1并行任务编程与原生代码编程","normal"
"Windows phone开发","Windows phone 8.1项目实战之Bing在线壁纸。","http://www.maiziedu.com/course/226/","http://www.maiziedu.com/uploads/course/2015/07/5.14Windows-phone-8.1项目实战之Bing在线壁纸.jpg","end","3760","Windows phone 8.1项目实战之Bing在线壁纸","normal"
"Windows phone开发","Windows phone 8.1项目实战之记账本。","http://www.maiziedu.com/course/227/","http://www.maiziedu.com/uploads/course/2015/07/5.15Windows-phone-8.1项目实战之记账本.jpg","end","5108","Windows phone 8.1项目实战之记账本","normal"
"cocos2d开发","cocos2d－x多线程","http://www.maiziedu.com/course/602/","http://www.maiziedu.com/uploads/course/2015/11/多线程.jpg","on","8989","cocos2d－x多线程","normal"
"cocos2d开发","本课程以《黄金矿工》为案例，讲解了Cocos Studio制作ui,物理引擎检测碰撞，动作、动画，播放音频，切换场景，打包apk等内容。通过学习本课程，学者可以完整制作一款休闲游戏。","http://www.maiziedu.com/course/603/","http://www.maiziedu.com/uploads/course/2015/11/黄金矿工.jpg","end","40584","黄金矿工","normal"
"cocos2d开发","cocos2d－x概述","http://www.maiziedu.com/course/605/","http://www.maiziedu.com/uploads/course/2015/11/概述_SPuhGRF.jpg","end","17993","cocos2d－x概述","normal"
"cocos2d开发","cocos2d－x场景","http://www.maiziedu.com/course/606/","http://www.maiziedu.com/uploads/course/2015/11/场景_ye5ZuU3.jpg","end","26083","cocos2d－x场景","normal"
"cocos2d开发","cocos2d－x的多分辨率适配","http://www.maiziedu.com/course/607/","http://www.maiziedu.com/uploads/course/2015/11/cocos2d-多分辨率适配.jpg","end","8998","cocos2d－x多分辨率适配","normal"
"cocos2d开发","拖动事件","http://www.maiziedu.com/course/609/","http://www.maiziedu.com/uploads/course/2015/11/拖动事件_1j32OBl.jpg","end","8850","拖动事件","normal"
"cocos2d开发","cocos2d－x中的动态内容与音效","http://www.maiziedu.com/course/611/","http://www.maiziedu.com/uploads/course/2015/11/Cocos2d-X动态内容与音效.jpg","end","15002","cocos2d－x动态内容与音效","normal"
"cocos2d开发","cocoStudio实战","http://www.maiziedu.com/course/612/","http://www.maiziedu.com/uploads/course/2015/11/cocostudio实战.jpg","end","18444","cocoStudio实战","normal"
"cocos2d开发","cocoStudio进阶","http://www.maiziedu.com/course/613/","http://www.maiziedu.com/uploads/course/2015/11/cocostudio进阶.jpg","end","14901","cocoStudio进阶","normal"
"cocos2d开发","首先介绍cocos2d的一些基础知识；然后介绍游戏的构成；举例介绍一个游戏如何对它进行需求分析图的设计，方便对以后开发有次序的进行；最后按需求实现游戏开发。
这个游戏项目主要是基础的了解我们对cocos2dx的一些用法，知道他怎么用。起到对我们以后的认识和学习的入口作用。
在这个课程当中使用了c++的一些基本语法；对cocos2dx的一些类的派生，根据c++的基本属性了解cocos2dx的一些用法。比如我们对动画类的继承，通过修改把它变为我们自定义的动画等等。然后就是层和节点之间的关系。最后是动画的编排，回调的实现和定时器线程的使用等。
学完整个课程能够使你从了解到实战开发的课程设计。实现你从“理论知识”到游戏的转变过程；了解简单的游戏设计思路。
课堂时间有限，还需大家课后对举一反三。","http://www.maiziedu.com/course/662/","http://www.maiziedu.com/uploads/course/2016/04/gjdz.jpg","end","21096","COCOS2d-x 飞机大战游戏","normal"
"游戏原画","运用体块分析的方式绘制人物线稿 贯穿整个概念设计的学习过程。","http://www.maiziedu.com/course/292/","http://www.maiziedu.com/uploads/course/2016/04/3.1.png","end","6692","角色绘制能力培养 线稿绘制基础","vip"
"游戏原画","掌握概念设计当中比较通用的从剪影开始的设计方式与思路。","http://www.maiziedu.com/course/288/","http://www.maiziedu.com/uploads/course/2016/04/3.2.png","end","8046","概念设计流程 角色设计的概念剪影与草图的绘制","vip"
"游戏原画","从设计到绘画表现 角色设计的色彩与上色绘制。","http://www.maiziedu.com/course/289/","http://www.maiziedu.com/uploads/course/2016/04/3.3.png","end","5374","从设计到绘画表现 角色设计的色彩与上色绘制","vip"
"游戏原画","材质与材质球绘制。","http://www.maiziedu.com/course/290/","http://www.maiziedu.com/uploads/course/2016/04/3.5.png","end","5778","刻画能力培养 材质绘制专题 (材质球的绘制)","vip"
"游戏原画","材质的绘制范例。
","http://www.maiziedu.com/course/291/","http://www.maiziedu.com/uploads/course/2016/04/3.6.png","end","7220","刻画范围 材质绘制专题（材质的绘制范例）","vip"
"游戏原画","商业级别原画创作思路 世界观架构设计与分析 ","http://www.maiziedu.com/course/293/","http://www.maiziedu.com/uploads/course/2016/04/4-1.jpg","end","4940","商业级别原画创作思路 世界观架构设计与分析 ","vip"
"游戏原画","商业级别原画创作思路讲解与示范 武器类设计&绘制
","http://www.maiziedu.com/course/294/","http://www.maiziedu.com/uploads/course/2016/04/4-2_ATFbXIL.jpg","end","4906","商业级原画创作讲解示范 武器类设计&绘制","vip"
"游戏原画","商业级别原画创作思路讲解与示范 套装类设计&绘制 ","http://www.maiziedu.com/course/295/","http://www.maiziedu.com/uploads/course/2016/04/4-3.jpg","end","4985","商业级原画创作讲解示范 套装类设计&绘制 ","vip"
"游戏原画","商业级别原画创作思路讲解与示范 角色类设计&绘制 ","http://www.maiziedu.com/course/296/","http://www.maiziedu.com/uploads/course/2016/04/4-4.jpg","end","5511","商业级原画创作讲解示范 角色类设计&绘制 ","vip"
"java开发","Weblogic","http://www.maiziedu.com/course/364/","http://www.maiziedu.com/uploads/course/2015/07/4.5Java_Web扩展-Weblogic.png","end","7608","Java Web扩展-Weblogic","normal"
"java开发","Java Servlet是一个专门用于编写网络服务器应用程序的Java组件，是Java开发的基础语言。本节将由麦子学院在资深Java开发工程师从理论+实践，全面介绍Java Servlet知识体系。
","http://www.maiziedu.com/course/365/","http://www.maiziedu.com/uploads/course/2015/07/2.3Java_Web基础-servlet.png","end","32569","Java Web基础-servlet","normal"
"java开发","JSP为Java  Web开发基础课程，本节麦子学院原创高端JSP课程将由资深Java工程师从标签、对象、数据库的访问、表达式等方面详细介绍JSP相关知识及其操作方法。","http://www.maiziedu.com/course/366/","http://www.maiziedu.com/uploads/course/2015/07/2.4Java_Web基础-JSP.png","end","27671","Java Web基础-JSP","normal"
"java开发","Tomcat  Java 中开发和调试JSP 程序的首选，本节将从tomcat的安装配置方法、优化方法及内存等方面进行讲解，全面剖析tomcat的操作要点。","http://www.maiziedu.com/course/367/","http://www.maiziedu.com/uploads/course/2015/07/2.6Java_Web基础-Tomcat.png","end","19610","Java Web基础-Tomcat","normal"
"java开发","Maven作为一个项目管理工具，通过约定优于配置的方式提供了提供了统一的目录结构、统一的构建阶段、对第三方依赖库进行统一的版本管理，极大的简化了项目的配置管理难度，提供了Ant之外的另一种选择，得到了越来越广泛的应用。
本套视频教程将从实践的角度带你学习Maven、在使用中理解Maven、理解自动化部署
","http://www.maiziedu.com/course/369/","http://www.maiziedu.com/uploads/course/2015/07/4.6Java_Web扩展-Maven.jpg","end","23611","Java Web扩展-Maven","normal"
"java开发","Spring MVC是一个非常优秀的MVC框架，设计精良，而且性能优秀。已经成为众多企业选择mvc框架的首选。另外大部分的java web应用都会使用spring框架,Spring MVC和Spring框架又是无缝结合。所以Spring MVC的市场前景会非常广阔。","http://www.maiziedu.com/course/426/","http://www.maiziedu.com/uploads/course/2015/07/4.7Java-Web拓展-Spring-MVC.jpg","end","46793","Java Web拓展-Spring MVC","normal"
"java开发","java servlet 3.0新特性","http://www.maiziedu.com/course/487/","http://www.maiziedu.com/uploads/course/2015/07/4.8java_servlet_3.0新特性_9bTDIpo.jpg","end","10017","java servlet 3.0新特性","normal"
"java开发","电子商务网站搜索开发基础-Lucene","http://www.maiziedu.com/course/511/","http://www.maiziedu.com/uploads/course/2015/08/电子商务网站搜索-Lucene_.jpg","on","8803","电子商务网站搜索开发基础-Lucene","normal"
"java开发","Scala语言是一门结合函数式和面向对象两种编程范式的语言，学习Scala语言对了解这两种范式有极大的帮助，尤其是大数据领域中Spark开源项目的广泛使用之后，Scala语言的应用也变得极其重要。本课程主要是从实战角度带领大家学习Scala语言的基础知识。","http://www.maiziedu.com/course/521/","http://www.maiziedu.com/uploads/course/2015/08/Scala.jpg","on","12894","Scala 入门阶段学习","normal"
"java开发","该课程讲解了jbpm基础知识和高级开发，包括jbpm和spring，hibernage集成等。还讲解了一个jbpm的web流程设计器。","http://www.maiziedu.com/course/534/","http://www.maiziedu.com/uploads/course/2015/08/4.9JBPM从入门到高级开发.jpg","end","18007","JBPM从入门到高级开发","normal"
"java开发","Spring MVC是一个非常优秀的MVC框架，设计精良，而且性能优秀。已经成为众多企业选择mvc框架的首选。另外大部分的java web应用都会使用spring框架,Spring MVC和Spring框架又是无缝结合。所以Spring  MVC的市场前景会非常广阔。","http://www.maiziedu.com/course/539/","http://www.maiziedu.com/uploads/course/2015/08/_Lucene.jpg","on","7202","电子商务网站搜索开发基础-Lucene","normal"
"java开发","本课程主要讲解了Microsoft SQL Server 2014基础知识，适于用数据库初级人员进行学习。
在当前电子商务高速发展的时代，学习好数据库，将有助于你在电商、软件开发行业打好基础，站稳脚跟！","http://www.maiziedu.com/course/614/","http://www.maiziedu.com/uploads/course/2016/04/MicorSoft-SQL-Server_vc5PQLQ.jpg","on","47899","Microsoft SQL Server 2014数据库基础知识","normal"
"java开发","当今时代，大数据、云计算、互联网+，这些名词每天通过各种途径充斥我们的大脑，显然已经全民进入了大数据时代。Hadoop的分布式存储和计算虽然能解决一部分问题，但高延迟的缺点也没办法绕过的。所以大数据时代，实时存储和查询又是一制高点，本课程将讲述分布式数据库HBase入门和使用技巧，体验到什么叫做毫秒级别的查询。学完课程后，学员能够搭建HBase开发环境，理解HBase的基础架构以及如何基于HBase做开发和设计，成为一名大数据开发工程师。","http://www.maiziedu.com/course/620/","http://www.maiziedu.com/uploads/course/2016/04/HBase.jpg","end","19188","HBase基础","normal"
"java开发","学习Java基本语法、变量、流程控制、修饰符、修饰符、继承、抽象、接口、数组、异常。","http://www.maiziedu.com/course/804/","http://www.maiziedu.com/uploads/course/2016/05/12.jpg","end","80554","Java 语言基础","normal"
"unity3d开发","通过全面介绍Unity的官方使用手册，让学员对使用Unity3D的开发基础有扎实的了解，对Unity3D引擎的每个主要部分有全面的掌握，进而可以使用Unity3D开发3D客户端游戏。","http://www.maiziedu.com/course/642/","http://www.maiziedu.com/uploads/course/2016/04/Unity3D.png","end","39073","Unity3D用户手册","normal"
"unity3d开发","学习Unity3D最常用且好用的UI插件，学习完成之后几乎能够应对所有的游戏制作，从UI的基础讲解开始直到一些高级的实践项目应用，能在这里学习到实际项目开发中的UI制作方法和流程规范，能够方便大家快速上手，哪怕是没有程序经验的美术同学学习完成之后也可以进行Unity的UI制作。","http://www.maiziedu.com/course/651/","http://www.maiziedu.com/uploads/course/2016/04/NGUI.jpg","end","20084","NGUI插件从入门到高级","normal"
"unity3d开发","随着手游市场的崛起，越来越多的学员想学习游戏开发技术，进而开发自己的游戏。而相对于其他游戏引擎来说，Unity3D拥有丰富的插件，友好的开发编辑环境，对多平台的适应度高等游戏。因此Unity3D备受开发人员青睐。
学完本课程之后，学员将掌握Unity UGUI控件使用，UI交互界面搭建与逻辑编写，掌握Unity常用API及Unity游戏编写流程，熟悉unity游戏编程相关技巧。通过实战，为学员搭建从菜鸟到高手的桥梁。","http://www.maiziedu.com/course/653/","http://www.maiziedu.com/uploads/course/2016/04/ARPG.jpg","end","35287","ARPG游戏实战","normal"
"unity3d开发","本期课程主要是学习通过用unity3D制作一些基础特效，主要针对零基础想学习u3d特效的同学们，通过学习之后能够熟练使用u3d，然后可以独立完成一些u3d项目。","http://www.maiziedu.com/course/655/","http://www.maiziedu.com/uploads/course/2016/04/Unity.jpg","end","18131","Unity基础游戏特效","normal"
"unity3d开发","讲解着色器基本语法、着色器基本的运算规则、函数等。结合Unity3D讲解一些常用的着色器实例。","http://www.maiziedu.com/course/656/","http://www.maiziedu.com/uploads/course/2016/07/1_IxEiGH7.png","end","10486","3D着色器Shader","normal"
"unity3d开发","了解UGUI的常用控件使用、事件系统、实现原理，可以使用UGUI进行二次开发，快速学会游戏界面开发。","http://www.maiziedu.com/course/658/","http://www.maiziedu.com/uploads/course/2016/04/Unity3D_UGUI.jpg","end","33366","Unity3D_UGUI游戏界面开发教程","normal"
"unity3d开发","本套课程将实际讲解一个基于Unity3D的小的客户端demo《坦克大战》的制作过程，希望通过本套课程使同学掌握这些知识：
１.使用Unity3d完成一个较完整的客户端游戏demo
２.能够将demo在手机上运行
３.在游戏中运用Unity3D的一些主要技术:摄像机,动态光照和阴影,烘培,动画系统,粒子系统,碰撞检测,UI显示,简单的ai,脚本编写,以及打包发布等","http://www.maiziedu.com/course/659/","http://www.maiziedu.com/uploads/course/2016/04/tkdz.jpg","end","23740","Unity3d之3D坦克大战实战","normal"
"unity3d开发","本课程会带领大家了解Unity3D中一些相关插件的开发，让大家在以后的项目开发中能自主的开发一些插件，提升项目的开发效率以及开发质量","http://www.maiziedu.com/course/674/","http://www.maiziedu.com/uploads/course/2016/04/cjkf.jpg","end","11101","Unity3D插件开发","normal"
"unity3d开发","NGUI插件项目实战 。","http://www.maiziedu.com/course/715/","http://www.maiziedu.com/uploads/course/2016/04/NGUI.jpg","on","6727","NGUI插件项目实战 ","normal"
"unity3d开发","本课程将主要讲解基于Unity3D进行底层插件开发的原理和基本操作过程，以及sdk的接入。通过讲解使学生掌握Windows和Android平台上c#代码和平台native代码之间的各种交互，并且以棱镜sdk为例让学生了解什么是游戏sdk以及在Unity3D上的接入方法。","http://www.maiziedu.com/course/730/","http://www.maiziedu.com/uploads/course/2016/04/Unity3d-SDK-.jpg","on","13076","Unity3d插件开发与SDK对接实战","normal"
"unity3d开发","跑酷项目实战可以让同学们了解到完整项目的开发流程，以及开发过程中需要注意的一些重要事项，能帮助同学们在实战过程中积累经验，避免踩到很多的坑。","http://www.maiziedu.com/course/769/","http://www.maiziedu.com/uploads/course/2016/04/Unity3Dpk.png","end","17628","Unity3D之跑酷项目实战","normal"
"unity3d开发","商业级别原画创作思路讲解与示范 角色类设计&绘制 ","http://www.maiziedu.com/course/296/","http://www.maiziedu.com/uploads/course/2016/04/4-4.jpg","end","5511","商业级原画创作讲解示范 角色类设计&绘制 ","vip"
"cocos2d开发","Cocos2d崩溃分析。","http://www.maiziedu.com/course/247/","http://www.maiziedu.com/uploads/course/2015/07/4.2Cocos2d崩溃分析.png","end","4021","Cocos2d崩溃分析","normal"
"cocos2d开发","Cocos2d TexturePacker及ARC。","http://www.maiziedu.com/course/248/","http://www.maiziedu.com/uploads/course/2015/07/4.3Cocos2d_TexturePacker及ARC.png","end","3756","Cocos2d TexturePacker及ARC","normal"
"cocos2d开发","Cocos2d Instruments详解。","http://www.maiziedu.com/course/249/","http://www.maiziedu.com/uploads/course/2015/07/4.4Cocos2d_Instruments详解.png","end","3535","Cocos2d Instruments详解","normal"
"cocos2d开发","Cocos2d内存优化策略。","http://www.maiziedu.com/course/250/","http://www.maiziedu.com/uploads/course/2015/07/4.5Cocos2d内存优化策略.png","end","3731","Cocos2d内存优化策略","normal"
"cocos2d开发","Cocos2d游戏瘦身及分辨率适配。","http://www.maiziedu.com/course/251/","http://www.maiziedu.com/uploads/course/2015/07/4.6Cocos2d游戏瘦身及分辨率适配.png","end","4648","Cocos2d游戏瘦身及分辨率适配","normal"
"cocos2d开发","Cocos2d数据存储及用户行为统计。","http://www.maiziedu.com/course/252/","http://www.maiziedu.com/uploads/course/2015/07/5.1Cocos2d数据存储及用户行为统计.png","end","4308","Cocos2d数据存储及用户行为统计","normal"
"cocos2d开发","Cocos2d广告。","http://www.maiziedu.com/course/253/","http://www.maiziedu.com/uploads/course/2015/07/5.2Cocos2d广告.png","end","3712","Cocos2d广告","normal"
"cocos2d开发","Cocos2d应用内购买及IAP。","http://www.maiziedu.com/course/254/","http://www.maiziedu.com/uploads/course/2015/07/5.3Cocos2d应用内购买及IAP.png","end","4740","Cocos2d应用内购买及IAP","normal"
"cocos2d开发","Cocos2d社交、推送及语言本地化。","http://www.maiziedu.com/course/255/","http://www.maiziedu.com/uploads/course/2015/07/5.4Cocos2d社交推送及语言本地化.png","end","4621","Cocos2d社交、推送及语言本地化","normal"
"cocos2d开发","在Android、IOS风行的年代，在充斥浮躁、追求速成的年代，如果有一门语言值得我们去沉下心来好好研究，那它应该是C++。
本套视频教程将从实践的角度带你学习C++。在使用中理解C++、理解面向对象思想。","http://www.maiziedu.com/course/432/","http://www.maiziedu.com/uploads/course/2015/07/1.1C面向对象编程.png","end","42439","C++面向对象编程","normal"
"cocos2d开发","这是一门Cocos2d-X网络编程的基础课程，通过这门课程，您可以了解网络通讯的原理；掌握在Cocos2d-X中进行网络通信的方式；学会使用http,socket,websocket与服务器交互；使用rapidJson解析处理数据。 ","http://www.maiziedu.com/course/542/","http://www.maiziedu.com/uploads/course/2015/08/1.17Cocos2d-X网络编程.jpg","end","27713","Cocos2d-X网络编程","normal"
"cocos2d开发","这个是cocose2d游戏实战开发课程。首先介绍cocos2d的一些基础知识；然后介绍游戏的构成；举例介绍一个游戏如何对它进行需求分析图的设计，方便对以后开发有次序的进行；最后按需求实现游戏开发。
学完整个课程能够使你从了解到实战开发的课程设计。实现你从“理论知识”到游戏的转变过程；了解简单的游戏设计思路。
课堂时间有限，还需大家课后对举一反三。","http://www.maiziedu.com/course/561/","http://www.maiziedu.com/uploads/course/2015/09/4.5纸牌游戏设计和实现.jpg","end","23036","Cocos2d-x纸牌游戏设计和实现 ","normal"
"cocos2d开发","cocos引擎&cocostudio","http://www.maiziedu.com/course/599/","http://www.maiziedu.com/uploads/course/2015/11/cocostudio.jpg","end","45827","cocos引擎&cocostudio","normal"
"cocos2d开发","cocos2d－x中的文件读写","http://www.maiziedu.com/course/600/","http://www.maiziedu.com/uploads/course/2016/07/1_jNfaTBd.png","end","8113","cocos2d－x文件读写","normal"
"cocos2d开发","简要介绍物理引擎和粒子系统的使用，重点讲解cocos2d-x3.6内部集成的物理引擎及配合粒子系统产生物理特效的原理和使用方法。","http://www.maiziedu.com/course/601/","http://www.maiziedu.com/uploads/course/2016/04/wltx.jpg","on","9806","cocos2d－x物理特效","normal"
"软件测试","自动化测试基础","http://www.maiziedu.com/course/448/","http://www.maiziedu.com/uploads/course/2015/07/3.1自动化测试基础n.jpg","end","14051","自动化测试基础","normal"
"软件测试","UFT自动化测试详解","http://www.maiziedu.com/course/449/","http://www.maiziedu.com/uploads/course/2015/07/3.2UFT自动化测试详解.jpg","end","47949","UFT自动化测试详解","vip"
"软件测试","UFT高级测试开发","http://www.maiziedu.com/course/450/","http://www.maiziedu.com/uploads/course/2015/07/3.3UFT--高级测试开发.jpg","end","11961","UFT高级测试开发","vip"
"软件测试","自动化测试框架设计","http://www.maiziedu.com/course/451/","http://www.maiziedu.com/uploads/course/2015/07/3.4自动化测试框架设计.jpg","end","12360","自动化测试框架设计","vip"
